,percentile,age,survival_rate,death_rate
275,5-10%,65,0.7252036915000447,0.017615836076421143
276,5-10%,66,0.7075878554236236,0.018023187777676863
277,5-10%,67,0.6895646676459467,0.018396959932734602
278,5-10%,68,0.6711677077132121,0.018743382489875726
279,5-10%,69,0.6524243252233364,0.019071989080978735
280,5-10%,70,0.6333523361423576,0.019396055344468865
281,5-10%,71,0.6139562807978888,0.019729462167037193
282,5-10%,72,0.5942268186308516,0.02008638039321664
283,5-10%,73,0.5741404382376349,0.020481199269152373
284,5-10%,74,0.5536592389684826,0.020928499474674234
285,5-10%,75,0.5327307394938083,0.02144304103612693
286,5-10%,76,0.5112876984576814,0.022039447957128144
287,5-10%,77,0.48924825050055326,0.022720183038147324
288,5-10%,78,0.46652806746240594,0.023469301263781384
289,5-10%,79,0.44305876619862455,0.024265881513921617
290,5-10%,80,0.41879288468470294,0.025084113839970223
291,5-10%,81,0.3937087708447327,0.025892352906194016
292,5-10%,82,0.3678164179385387,0.02665241595921758
293,5-10%,83,0.3411640019793211,0.02731930565465157
294,5-10%,84,0.31384469632466955,0.0278415706250148
295,5-10%,85,0.28600312569965475,0.028161397789035314
296,5-10%,86,0.25784172791061943,0.028216526209231957
297,5-10%,87,0.22962520170138748,0.027946472105837422
298,5-10%,88,0.20167872959555005,0.027298738272159645
299,5-10%,89,0.1743799913233904,0.026236135377878195
300,5-10%,90,0.14814385594551222,0.024744634505651397
301,5-10%,91,0.12339922143986082,0.022840479494515675
302,5-10%,92,0.10055874194534514,0.020574927455217815
303,5-10%,93,0.07998381449012733,0.018040140620907454
304,5-10%,94,0.061943673869219874,0.01536240973815433
305,5-10%,95,0.046581264131065545,0.01267482423185727
306,5-10%,96,0.033906439899208274,0.01010330189195741
307,5-10%,97,0.023803138007250865,0.007755082940726354
308,5-10%,98,0.01604805506652451,0.005709588696710557
309,5-10%,99,0.010338466369813953,0.004026695534494851
310,5-10%,100,0.006311770835319102,0.0025080130139255334
311,5-10%,101,0.0038037578213935682,0.0015731248845036018
312,5-10%,102,0.0022306329368899664,0.0009795714571602812
313,5-10%,103,0.0012510614797296852,0.0005833703239690349
314,5-10%,104,0.0006676911557606502,0.0006676911557606502
1155,50-55%,0,1.0,0.0029589362064048608
1156,50-55%,1,0.9970410637935951,0.0005178169339751237
1157,50-55%,2,0.99652324685962,0.00020015704469611428
1158,50-55%,3,0.9963230898149239,0.0001482502028774535
1159,50-55%,4,0.9961748396120464,0.00011544019434384101
1160,50-55%,5,0.9960593994177026,9.738154417016087e-05
1161,50-55%,6,0.9959620178735324,8.98857065622094e-05
1162,50-55%,7,0.9958721321669702,7.813582683924292e-05
1163,50-55%,8,0.995793996340131,6.999124894913056e-05
1164,50-55%,9,0.9957240050911819,6.591064294259041e-05
1165,50-55%,10,0.9956580944482393,6.590628007430155e-05
1166,50-55%,11,0.995592188168165,6.723322453816571e-05
1167,50-55%,12,0.9955249549436268,7.210331383977753e-05
1168,50-55%,13,0.995452851629787,8.718458823731012e-05
1169,50-55%,14,0.9953656670415497,0.00011082362661973821
1170,50-55%,15,0.99525484341493,0.00014228450968323259
1171,50-55%,16,0.9951125589052467,0.00018267080795342228
1172,50-55%,17,0.9949298880972933,0.0002465345348456882
1173,50-55%,18,0.9946833535624476,0.00032611636414148215
1174,50-55%,19,0.9943572371983062,0.00040219069815605746
1175,50-55%,20,0.9939550465001501,0.0004521139282409603
1176,50-55%,21,0.9935029325719091,0.00046172921221177
1177,50-55%,22,0.9930412033596974,0.00047188674904197203
1178,50-55%,23,0.9925693166106554,0.0004827614794215007
1179,50-55%,24,0.9920865551312339,0.0004945442867104743
1180,50-55%,25,0.9915920108445234,0.0005074447822179806
1181,50-55%,26,0.9910845660623054,0.0005216949036053187
1182,50-55%,27,0.9905628711587001,0.0005375534736773435
1183,50-55%,28,0.9900253176850228,0.000555311212724674
1184,50-55%,29,0.9894700064722981,0.0005752917725252438
1185,50-55%,30,0.9888947146997729,0.0005978623818251316
1186,50-55%,31,0.9882968523179477,0.0006234474329922524
1187,50-55%,32,0.9876734048849555,0.0006525413182020268
1188,50-55%,33,0.9870208635667534,0.0006857243070444996
1189,50-55%,34,0.986335139259709,0.0007236823109825208
1190,50-55%,35,0.9856114569487264,0.0007672315919936556
1191,50-55%,36,0.9848442253567328,0.0008173271516046521
1192,50-55%,37,0.9840268982051281,0.0008748437153116573
1193,50-55%,38,0.9831520544898165,0.0009406276107324363
1194,50-55%,39,0.982211426879084,0.0010156486827618272
1195,50-55%,40,0.9811957781963222,0.0011010149909909117
1196,50-55%,41,0.9800947632053313,0.0011979860757929117
1197,50-55%,42,0.9788967771295384,0.0013079869609733397
1198,50-55%,43,0.977588790168565,0.0014326225582295127
1199,50-55%,44,0.9761561676103355,0.001573684608680903
1200,50-55%,45,0.9745824830016546,0.0017330551374591385
1201,50-55%,46,0.9728494278641955,0.001912691586571147
1202,50-55%,47,0.9709367362776243,0.0021146721691591708
1203,50-55%,48,0.9688220641084652,0.002341171825749333
1204,50-55%,49,0.9664808922827158,0.00259442515621644
1205,50-55%,50,0.9638864671264994,0.0028766757841992563
1206,50-55%,51,0.9610097913423001,0.003190110015123926
1207,50-55%,52,0.9578196813271762,0.003536764311672047
1208,50-55%,53,0.9542829170155042,0.00391825867755724
1209,50-55%,54,0.9503646583379469,0.004335610181299354
1210,50-55%,55,0.9460290481566476,0.004789163065166635
1211,50-55%,56,0.9412398850914809,0.005278404757688926
1212,50-55%,57,0.935961480333792,0.005801768210427438
1213,50-55%,58,0.9301597121233646,0.00635643448039902
1214,50-55%,59,0.9238032776429655,0.006938149035422225
1215,50-55%,60,0.9168651286075433,0.007541222909454803
1216,50-55%,61,0.9093239056980885,0.008162166853164732
1217,50-55%,62,0.9011617388449238,0.008801105407015064
1218,50-55%,63,0.8923606334379087,0.00945904330762326
1219,50-55%,64,0.8829015901302855,0.010137801664974133
1220,50-55%,65,0.8727637884653113,0.01084008961167604
1221,50-55%,66,0.8619236988536353,0.011569570917432714
1222,50-55%,67,0.8503541279362026,0.012330928515450479
1223,50-55%,68,0.8380231994207521,0.013129939200885898
1224,50-55%,69,0.8248932602198662,0.013973842051745011
1225,50-55%,70,0.8109194181681212,0.01487155766686743
1226,50-55%,71,0.7960478605012538,0.015833507470295216
1227,50-55%,72,0.7802143530309585,0.016871698751977804
1228,50-55%,73,0.7633426542789807,0.017999825300712757
1229,50-55%,74,0.745342828978268,0.01923334851439029
1230,50-55%,75,0.7261094804638777,0.020589528537948487
1231,50-55%,76,0.7055199519259292,0.022087094453128953
1232,50-55%,77,0.6834328574728002,0.02373422207158482
1233,50-55%,78,0.6596986354012154,0.02551927716205238
1234,50-55%,79,0.634179358239163,0.027420799874648183
1235,50-55%,80,0.6067585583645149,0.029406177893943952
1236,50-55%,81,0.5773523804705709,0.031429358839162536
1237,50-55%,82,0.5459230216314084,0.03342896421300312
1238,50-55%,83,0.5124940574184053,0.03532727799464541
1239,50-55%,84,0.47716677942375985,0.0370307671715463
1240,50-55%,85,0.44013601225221355,0.03843621849788287
1241,50-55%,86,0.4016997937543307,0.03943838075889966
1242,50-55%,87,0.362261412995431,0.03993224873211482
1243,50-55%,88,0.3223291642633162,0.03982209024885308
1244,50-55%,89,0.2825070740144631,0.03903310506122898
1245,50-55%,90,0.24347396895323414,0.0375240948503264
1246,50-55%,91,0.20594987410290774,0.03529927278801001
1247,50-55%,92,0.17065060131489773,0.032416820000632035
1248,50-55%,93,0.1382337813142657,0.02899916158177049
1249,50-55%,94,0.10923461973249521,0.02522606756374332
1250,50-55%,95,0.08400855216875189,0.021297222106413563
1251,50-55%,96,0.06271133006233832,0.017411282429922986
1252,50-55%,97,0.04530004763241534,0.013747592524923254
1253,50-55%,98,0.031552455107492085,0.010450696244461415
1254,50-55%,99,0.02110175886303067,0.0074367277271475025
1255,50-55%,100,0.013665031135883167,0.00491314680132591
1256,50-55%,101,0.008751884334557257,0.0032750841543280123
1257,50-55%,102,0.005476800180229244,0.0021762333400671087
1258,50-55%,103,0.0033005668401621356,0.0013925947846827476
1259,50-55%,104,0.001907972055479388,0.001907972055479388
1260,55-60%,0,1.0,0.0029589362064048608
1261,55-60%,1,0.9970410637935951,0.0005178169339751237
1262,55-60%,2,0.99652324685962,0.00020015704469611428
1263,55-60%,3,0.9963230898149239,0.0001482502028774535
1264,55-60%,4,0.9961748396120464,0.00011544019434384101
1265,55-60%,5,0.9960593994177026,9.738154417016087e-05
1266,55-60%,6,0.9959620178735324,8.98857065622094e-05
1267,55-60%,7,0.9958721321669702,7.813582683924292e-05
1268,55-60%,8,0.995793996340131,6.999124894913056e-05
1269,55-60%,9,0.9957240050911819,6.591064294259041e-05
1270,55-60%,10,0.9956580944482393,6.590628007430155e-05
1271,55-60%,11,0.995592188168165,6.723322453816571e-05
1272,55-60%,12,0.9955249549436268,7.210331383977753e-05
1273,55-60%,13,0.995452851629787,8.718458823731012e-05
1274,55-60%,14,0.9953656670415497,0.00011082362661973821
1275,55-60%,15,0.99525484341493,0.00014228450968323259
1276,55-60%,16,0.9951125589052467,0.00018267080795342228
1277,55-60%,17,0.9949298880972933,0.0002465345348456882
1278,55-60%,18,0.9946833535624476,0.00032611636414148215
1279,55-60%,19,0.9943572371983062,0.00040219069815605746
1280,55-60%,20,0.9939550465001501,0.000453285160392336
1281,55-60%,21,0.9935017613397578,0.00046075888886343286
1282,55-60%,22,0.9930410024508943,0.000468707302656024
1283,55-60%,23,0.9925722951482383,0.0004773033677937244
1284,55-60%,24,0.9920949917804446,0.0004867332174732786
1285,55-60%,25,0.9916082585629713,0.0004971987493938013
1286,55-60%,26,0.9911110598135775,0.0005089210092432683
1287,55-60%,27,0.9906021388043342,0.0005221444917429263
1288,55-60%,28,0.9900799943125913,0.0005371416281697572
1289,55-60%,29,0.9895428526844215,0.000554211668508553
1290,55-60%,30,0.988988641015913,0.0005736915269184406
1291,55-60%,31,0.9884149494889946,0.0005959696021733407
1292,55-60%,32,0.9878189798868212,0.0006214976595683153
1293,55-60%,33,0.9871974822272529,0.0006508054963669796
1294,55-60%,34,0.9865466767308859,0.0006845191860925803
1295,55-60%,35,0.9858621575447933,0.0007233838830329464
1296,55-60%,36,0.9851387736617604,0.0007682708965041085
1297,55-60%,37,0.9843705027652563,0.0008199689001570087
1298,55-60%,38,0.9835505338650993,0.0008792354984427098
1299,55-60%,39,0.9826712983666566,0.0009469423535971577
1300,55-60%,40,0.9817243560130594,0.0010240888105121915
1301,55-60%,41,0.9807002672025472,0.0011118142782884366
1302,55-60%,42,0.9795884529242588,0.0012114114784489427
1303,55-60%,43,0.9783770414458098,0.0013243402910348978
1304,55-60%,44,0.9770527011547749,0.0014522354046602182
1305,55-60%,45,0.9756004657501147,0.0015968247403992386
1306,55-60%,46,0.9740036410097155,0.0017599195693726033
1307,55-60%,47,0.9722437214403429,0.0019434568542827657
1308,55-60%,48,0.9703002645860601,0.002149481535477893
1309,55-60%,49,0.9681507830505822,0.002380117764873013
1310,55-60%,50,0.9657706652857092,0.0026375284945973076
1311,55-60%,51,0.9631331367911119,0.0029238613706752403
1312,55-60%,52,0.9602092754204367,0.0032411712107320856
1313,55-60%,53,0.9569681042097046,0.003591184369903022
1314,55-60%,54,0.9533769198398016,0.0039751350655107265
1315,55-60%,55,0.9494017847742908,0.0043937057041619765
1316,55-60%,56,0.9450080790701288,0.004846860828683575
1317,55-60%,57,0.9401612182414453,0.005333664668535132
1318,55-60%,58,0.9348275535729101,0.005852093561698579
1319,55-60%,59,0.9289754600112116,0.006398854110106766
1320,55-60%,60,0.9225766059011048,0.006969362528756684
1321,55-60%,61,0.9156072433723481,0.007561053477043167
1322,55-60%,62,0.908046189895305,0.008174693365699315
1323,55-60%,63,0.8998714965296056,0.008811896760005489
1324,55-60%,64,0.8910595997696001,0.009475080958979087
1325,55-60%,65,0.881584518810621,0.010167548775576685
1326,55-60%,66,0.8714169700350444,0.010893571346289654
1327,55-60%,67,0.8605233986887547,0.011658473849778028
1328,55-60%,68,0.8488649248389767,0.01246872691958456
1329,55-60%,69,0.8363961979193921,0.01333204634320706
1330,55-60%,70,0.8230641515761851,0.014257501366811476
1331,55-60%,71,0.8088066502093736,0.01525563000412089
1332,55-60%,72,0.7935510202052527,0.016338557500466866
1333,55-60%,73,0.7772124627047858,0.017520107106774208
1334,55-60%,74,0.7596923555980116,0.018815883698401703
1335,55-60%,75,0.7408764718996099,0.020243296907964003
1336,55-60%,76,0.7206331749916459,0.021821220768446503
1337,55-60%,77,0.6988119542231994,0.0235583973935356
1338,55-60%,78,0.6752535568296638,0.025444156460479928
1339,55-60%,79,0.6498094003691839,0.027457533411401447
1340,55-60%,80,0.6223518669577824,0.02956568449417052
1341,55-60%,81,0.5927861824636119,0.03172137043005252
1342,55-60%,82,0.5610648120335594,0.03386084636877784
1343,55-60%,83,0.5272039656647816,0.035902673863681456
1344,55-60%,84,0.4913012918011001,0.037748179601061305
1345,55-60%,85,0.4535531122000388,0.039288303511961775
1346,55-60%,86,0.414264808688077,0.040412030784056696
1347,55-60%,87,0.37385277790402033,0.0410082417281174
1348,55-60%,88,0.3328445361759029,0.04097511429638667
1349,55-60%,89,0.29186942187951626,0.04023238238762533
1350,55-60%,90,0.2516370394918909,0.038734704064759456
1351,55-60%,91,0.21290233542713147,0.036484184268997966
1352,55-60%,92,0.1764181511581335,0.03353953842444432
1353,55-60%,93,0.14287861273368918,0.030026774093604006
1354,55-60%,94,0.11285183864008518,0.02613226638847449
1355,55-60%,95,0.08671957225161069,0.022064616889022087
1356,55-60%,96,0.0646549553625886,0.01803267849946085
1357,55-60%,97,0.04662227686312775,0.014226035460712355
1358,55-60%,98,0.03239624140241539,0.01079827379942775
1359,55-60%,99,0.02159796760298764,0.007535865977686433
1360,55-60%,100,0.014062101625301209,0.005005603003479299
1361,55-60%,101,0.00905649862182191,0.0033553534490161196
1362,55-60%,102,0.00570114517280579,0.002242837033270138
1363,55-60%,103,0.003458308139535652,0.0014446311471595255
1364,55-60%,104,0.0020136769923761264,0.0020136769923761264
1365,60-65%,0,1.0,0.0029589362064048608
1366,60-65%,1,0.9970410637935951,0.0005178169339751237
1367,60-65%,2,0.99652324685962,0.00020015704469611428
1368,60-65%,3,0.9963230898149239,0.0001482502028774535
1369,60-65%,4,0.9961748396120464,0.00011544019434384101
1370,60-65%,5,0.9960593994177026,9.738154417016087e-05
1371,60-65%,6,0.9959620178735324,8.98857065622094e-05
1372,60-65%,7,0.9958721321669702,7.813582683924292e-05
1373,60-65%,8,0.995793996340131,6.999124894913056e-05
1374,60-65%,9,0.9957240050911819,6.591064294259041e-05
1375,60-65%,10,0.9956580944482393,6.590628007430155e-05
1376,60-65%,11,0.995592188168165,6.723322453816571e-05
1377,60-65%,12,0.9955249549436268,7.210331383977753e-05
1378,60-65%,13,0.995452851629787,8.718458823731012e-05
1379,60-65%,14,0.9953656670415497,0.00011082362661973821
1380,60-65%,15,0.99525484341493,0.00014228450968323259
1381,60-65%,16,0.9951125589052467,0.00018267080795342228
1382,60-65%,17,0.9949298880972933,0.0002465345348456882
1383,60-65%,18,0.9946833535624476,0.00032611636414148215
1384,60-65%,19,0.9943572371983062,0.00040219069815605746
1385,60-65%,20,0.9939550465001501,0.0004538856516185241
1386,60-65%,21,0.9935011608485316,0.0004594185100172954
1387,60-65%,22,0.9930417423385143,0.0004653820397207964
1388,60-65%,23,0.9925763602987935,0.000471947232998704
1389,60-65%,24,0.9921044130657948,0.0004792956539969584
1390,60-65%,25,0.9916251174117978,0.00048762190297224617
1391,60-65%,26,0.9911374955088256,0.0004971368379795837
1392,60-65%,27,0.990640358670846,0.0005080716699581433
1393,60-65%,28,0.9901322870008878,0.0005206819543072116
1394,60-65%,29,0.9896116050465806,0.0005352441985817524
1395,60-65%,30,0.9890763608479989,0.0005520670755173596
1396,60-65%,31,0.9885242937724815,0.0005715056364190563
1397,60-65%,32,0.9879527881360625,0.0005939722815254678
1398,60-65%,33,0.987358815854537,0.0006199502537852508
1399,60-65%,34,0.9867388656007517,0.0006500103998399176
1400,60-65%,35,0.9860888552009118,0.0006848320990091583
1401,60-65%,36,0.9854040231019027,0.0007252090843855585
1402,60-65%,37,0.9846788140175171,0.0007718512828500668
1403,60-65%,38,0.983906962734667,0.0008254355608182662
1404,60-65%,39,0.9830815271738488,0.0008867435857214945
1405,60-65%,40,0.9821947835881273,0.0009566742821751628
1406,60-65%,41,0.9812381093059521,0.0010362551857155955
1407,60-65%,42,0.9802018541202365,0.0011266547284529693
1408,60-65%,43,0.9790751993917836,0.0012291952402799788
1409,60-65%,44,0.9778460041515036,0.0013453607325234485
1410,60-65%,45,0.9765006434189801,0.00147672687869993
1411,60-65%,46,0.9750239165402802,0.0016249547088015293
1412,60-65%,47,0.9733989618314787,0.0017918301465931208
1413,60-65%,48,0.9716071316848855,0.0019792510556524423
1414,60-65%,49,0.9696278806292331,0.002189204941383527
1415,60-65%,50,0.9674386756878496,0.0024237367453691094
1416,60-65%,51,0.9650149389424805,0.0026849048411802245
1417,60-65%,52,0.9623300341013002,0.0029747168598565077
1418,60-65%,53,0.9593553172414437,0.003294932354998892
1419,60-65%,54,0.9560603848864448,0.003646924388345796
1420,60-65%,55,0.952413460498099,0.004031625819286844
1421,60-65%,56,0.9483818346788122,0.004449383634308801
1422,60-65%,57,0.9439324510445034,0.004899795903113957
1423,60-65%,58,0.9390326551413894,0.005381539953285386
1424,60-65%,59,0.9336511151881041,0.005892200077823095
1425,60-65%,60,0.927758915110281,0.006428234229422958
1426,60-65%,61,0.921330680880858,0.006987959837409297
1427,60-65%,62,0.9143427210434487,0.007572758984698669
1428,60-65%,63,0.90676996205875,0.008184844813186709
1429,60-65%,64,0.8985851172455633,0.008827235032046188
1430,60-65%,65,0.8897578822135171,0.009503846181871167
1431,60-65%,66,0.880254036031646,0.010219593118461101
1432,60-65%,67,0.8700344429131849,0.010980496791946903
1433,60-65%,68,0.859053946121238,0.011793794786173373
1434,60-65%,69,0.8472601513350646,0.012667799148322278
1435,60-65%,70,0.8345923521867423,0.013611894005015501
1436,60-65%,71,0.8209804581817268,0.014636912196898333
1437,60-65%,72,0.8063435459848285,0.01575528198421461
1438,60-65%,73,0.7905882640006139,0.016981145553714883
1439,60-65%,74,0.773607118446899,0.0183304437650601
1440,60-65%,75,0.7552766746818389,0.01982093092109749
1441,60-65%,76,0.7354557437607414,0.021471825872250716
1442,60-65%,77,0.7139839178884907,0.023292710110472847
1443,60-65%,78,0.6906912077780178,0.025274292317085778
1444,60-65%,79,0.6654169154609321,0.02739660204519523
1445,60-65%,80,0.6380203134157368,0.029627120310039
1446,60-65%,81,0.6083931931056978,0.03191799578293286
1447,60-65%,82,0.576475197322765,0.034203650879800596
1448,60-65%,83,0.5422715464429644,0.03639933470277046
1449,60-65%,84,0.5058722117401939,0.03840141733268826
1450,60-65%,85,0.46747079440750566,0.04009479576269542
1451,60-65%,86,0.42737599864481024,0.04136201617404861
1452,60-65%,87,0.38601398247076163,0.04208472255693191
1453,60-65%,88,0.3439292599138297,0.04215344608650984
1454,60-65%,89,0.3017758138273199,0.041480543432209915
1455,60-65%,90,0.26029527039510997,0.04001443683585251
1456,60-65%,91,0.22028083355925746,0.037753115659091036
1457,60-65%,92,0.18252771790016642,0.034754236920120946
1458,60-65%,93,0.14777348098004547,0.03114655751759894
1459,60-65%,94,0.11662692346244653,0.027123238443625505
1460,60-65%,95,0.08950368501882103,0.02290301584266434
1461,60-65%,96,0.06660066917615669,0.018707017406548183
1462,60-65%,97,0.047893651769608504,0.014737661593682408
1463,60-65%,98,0.033155990175926096,0.011160228192345231
1464,60-65%,99,0.021995761983580865,0.0074478420500504044
1465,60-65%,100,0.01454791993353046,0.005025487974244474
1466,60-65%,101,0.009522431959285987,0.003423710173536019
1467,60-65%,102,0.006098721785749968,0.0023283357475631077
1468,60-65%,103,0.0037703860381868605,0.001528446604765673
1469,60-65%,104,0.0022419394334211875,0.0022419394334211875
1470,65-70%,0,1.0,0.0029589362064048608
1471,65-70%,1,0.9970410637935951,0.0005178169339751237
1472,65-70%,2,0.99652324685962,0.00020015704469611428
1473,65-70%,3,0.9963230898149239,0.0001482502028774535
1474,65-70%,4,0.9961748396120464,0.00011544019434384101
1475,65-70%,5,0.9960593994177026,9.738154417016087e-05
1476,65-70%,6,0.9959620178735324,8.98857065622094e-05
1477,65-70%,7,0.9958721321669702,7.813582683924292e-05
1478,65-70%,8,0.995793996340131,6.999124894913056e-05
1479,65-70%,9,0.9957240050911819,6.591064294259041e-05
1480,65-70%,10,0.9956580944482393,6.590628007430155e-05
1481,65-70%,11,0.995592188168165,6.723322453816571e-05
1482,65-70%,12,0.9955249549436268,7.210331383977753e-05
1483,65-70%,13,0.995452851629787,8.718458823731012e-05
1484,65-70%,14,0.9953656670415497,0.00011082362661973821
1485,65-70%,15,0.99525484341493,0.00014228450968323259
1486,65-70%,16,0.9951125589052467,0.00018267080795342228
1487,65-70%,17,0.9949298880972933,0.0002465345348456882
1488,65-70%,18,0.9946833535624476,0.00032611636414148215
1489,65-70%,19,0.9943572371983062,0.00040219069815605746
1490,65-70%,20,0.9939550465001501,0.0004529165051454509
1491,65-70%,21,0.9935021299950046,0.0004567352249410517
1492,65-70%,22,0.9930453947700636,0.0004609580211193398
1493,65-70%,23,0.9925844367489443,0.00046575324557096565
1494,65-70%,24,0.9921186835033733,0.0004712974690924687
1495,65-70%,25,0.9916473860342808,0.0004777778500286711
1496,65-70%,26,0.9911696081842521,0.0004853952279852969
1497,65-70%,27,0.9906842129562669,0.0004943680439309928
1498,65-70%,28,0.9901898449123359,0.0005049358605666576
1499,65-70%,29,0.9896849090517692,0.0005173537024540931
1500,65-70%,30,0.9891675553493151,0.0005319037212226929
1501,65-70%,31,0.9886356516280924,0.0005489098624285038
1502,65-70%,32,0.9880867417656639,0.0005687479569064235
1503,65-70%,33,0.9875179938087575,0.0005918580783461636
1504,65-70%,34,0.9869261357304113,0.0006187598587032994
1505,65-70%,35,0.986307375871708,0.0006500715793827938
1506,65-70%,36,0.9856573042923252,0.000686514826310991
1507,65-70%,37,0.9849707894660142,0.0007287274426340806
1508,65-70%,38,0.9842420620233802,0.0007773129444728077
1509,65-70%,39,0.9834647490789074,0.0008329706511434054
1510,65-70%,40,0.982631778427764,0.0008965069394090142
1511,65-70%,41,0.9817352714883549,0.0009688455029367438
1512,65-70%,42,0.9807664259854182,0.0010510385602804373
1513,65-70%,43,0.9797153874251378,0.0011442788367351797
1514,65-70%,44,0.9785711085884026,0.0012499070899135711
1515,65-70%,45,0.977321201498489,0.0013693511292994787
1516,65-70%,46,0.9759518503691895,0.0015041220368506858
1517,65-70%,47,0.9744477283323388,0.0016558510370590085
1518,65-70%,48,0.9727918772952798,0.0018262800855139982
1519,65-70%,49,0.9709655972097658,0.0020172445810767714
1520,65-70%,50,0.9689483526286891,0.002230647712586409
1521,65-70%,51,0.9667177049161026,0.002468424743919284
1522,65-70%,52,0.9642492801721834,0.002732490531194509
1523,65-70%,53,0.9615167896409889,0.003024583396600833
1524,65-70%,54,0.958492206244388,0.0033461523362671164
1525,65-70%,55,0.9551460539081209,0.003698306355622405
1526,65-70%,56,0.9514477475524985,0.0040816900424515135
1527,65-70%,57,0.947366057510047,0.004496342138070375
1528,65-70%,58,0.9428697153719766,0.004941543208732635
1529,65-70%,59,0.937928172163244,0.005415658429775316
1530,65-70%,60,0.9325125137334687,0.005916099116554885
1531,65-70%,61,0.9265964146169138,0.006441993480491459
1532,65-70%,62,0.9201544211364223,0.006995280546208682
1533,65-70%,63,0.9131591405902136,0.007578722788706527
1534,65-70%,64,0.9055804178015071,0.008195899046999466
1535,65-70%,65,0.8973845187545076,0.00885131074841039
1536,65-70%,66,0.8885332080060973,0.00955049857432877
1537,65-70%,67,0.8789827094317685,0.010300173073081287
1538,65-70%,68,0.8686825363586872,0.011108346765009047
1539,65-70%,69,0.8575741895936781,0.011983985459158242
1540,65-70%,70,0.8455902041345199,0.012936902589344101
1541,65-70%,71,0.8326533015451758,0.013978357526804097
1542,65-70%,72,0.8186749440183717,0.015121225936550409
1543,65-70%,73,0.8035537180818213,0.016380124648590177
1544,65-70%,74,0.7871735934332311,0.01777149740443129
1545,65-70%,75,0.7694020960287998,0.019313622682282094
1546,65-70%,76,0.7500884733465177,0.02102626094186244
1547,65-70%,77,0.7290622124046553,0.022920119645126746
1548,65-70%,78,0.7061420927595286,0.02498774948369542
1549,65-70%,79,0.6811543432758331,0.0272107786891872
1550,65-70%,80,0.6539435645866459,0.02955775052619325
1551,65-70%,81,0.6243858140604527,0.03198104895078424
1552,65-70%,82,0.5924047651096684,0.034414171050810904
1553,65-70%,83,0.5579905940588575,0.036769937617005755
1554,65-70%,84,0.5212206564418518,0.03894050174029534
1555,65-70%,85,0.48228015470155644,0.04080510014923644
1556,65-70%,86,0.44147505455232,0.042239690999077206
1557,65-70%,87,0.3992353635532428,0.04311798188369276
1558,65-70%,88,0.35611738166955004,0.04332152951810042
1559,65-70%,89,0.3127958521514496,0.04275334395348279
1560,65-70%,90,0.2700425081979668,0.04135309439232435
1561,65-70%,91,0.22868941380564248,0.039111815639794184
1562,65-70%,92,0.1895775981658483,0.036083302409096796
1563,65-70%,93,0.1534942957567515,0.032396752747429786
1564,65-70%,94,0.12109754300932171,0.02825078606537465
1565,65-70%,95,0.09284675694394706,0.023874214474433095
1566,65-70%,96,0.06897254246951397,0.01950168411917333
1567,65-70%,97,0.04947085835034064,0.015350779722794833
1568,65-70%,98,0.034120078627545805,0.011601467018629387
1569,65-70%,99,0.022518611608916418,0.00777891357351101
1570,65-70%,100,0.014739698035405409,0.0051945964211410674
1571,65-70%,101,0.009545101614264341,0.0035011890450616827
1572,65-70%,102,0.006043912569202658,0.002354023786772119
1573,65-70%,103,0.0036898887824305393,0.0015260319234954708
1574,65-70%,104,0.0021638568589350685,0.0021638568589350685
1575,70-75%,0,1.0,0.00292949429922551
1576,70-75%,1,0.9970705057007745,0.0005126797080113876
1577,70-75%,2,0.9965578259927631,0.00019817232512187033
1578,70-75%,3,0.9963596536676412,0.00014678047518035253
1579,70-75%,4,0.9962128731924609,0.00011429590882650054
1580,70-75%,5,0.9960985772836344,9.641637379853574e-05
1581,70-75%,6,0.9960021609098358,8.89949157044656e-05
1582,70-75%,7,0.9959131659941314,7.736154983895016e-05
1583,70-75%,8,0.9958358044442924,6.929773370767389e-05
1584,70-75%,9,0.9957665067105848,6.525760643338874e-05
1585,70-75%,10,0.9957012491041514,6.525332977302956e-05
1586,70-75%,11,0.9956359957743783,6.656717170694382e-05
1587,70-75%,12,0.9955694286026714,7.138906294190672e-05
1588,70-75%,13,0.9954980395397295,8.632100539573972e-05
1589,70-75%,14,0.9954117185343337,0.00010972598944758438
1590,70-75%,15,0.9953019925448862,0.00014087542866303426
1591,70-75%,16,0.9951611171162231,0.0001808620280847606
1592,70-75%,17,0.9949802550881384,0.00024409383153467523
1593,70-75%,18,0.9947361612566037,0.0003228885933319603
1594,70-75%,19,0.9944132726632717,0.0003982112731609755
1595,70-75%,20,0.9940150613901108,0.00044942601457076403
1596,70-75%,21,0.99356563537554,0.0004517944015194342
1597,70-75%,22,0.9931138409740206,0.00045455149581075105
1598,70-75%,23,0.9926592894782098,0.0004578618525433731
1599,70-75%,24,0.9922014276256664,0.0004618962082545419
1600,70-75%,25,0.9917395314174119,0.00046683377187728414
1601,70-75%,26,0.9912726976455346,0.0004728652037433445
1602,70-75%,27,0.9907998324417913,0.0004801963705484136
1603,70-75%,28,0.9903196360712428,0.0004890514152966485
1604,70-75%,29,0.9898305846559462,0.0004996649594626312
1605,70-75%,30,0.9893309196964836,0.0005122942142746778
1606,70-75%,31,0.9888186254822089,0.0005272340643369677
